Start Time,End Time,Tag,Note,Tree Type,Is Success
Tue Sep 27 01:24:03 GMT+03:00 2022,Tue Sep 27 01:49:03 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Tue Sep 27 02:21:32 GMT+03:00 2022,Tue Sep 27 02:46:32 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Tue Sep 27 02:56:56 GMT+03:00 2022,Tue Sep 27 03:16:56 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Wed Sep 28 02:10:25 GMT+03:00 2022,Wed Sep 28 02:40:25 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Wed Sep 28 18:22:22 GMT+03:00 2022,Wed Sep 28 18:52:22 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Wed Sep 28 19:06:58 GMT+03:00 2022,Wed Sep 28 19:26:58 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Sep 30 01:35:40 GMT+03:00 2022,Fri Sep 30 02:00:40 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Sep 30 02:43:21 GMT+03:00 2022,Fri Sep 30 03:03:21 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Sep 30 17:33:03 GMT+03:00 2022,Fri Sep 30 17:53:03 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Sep 30 20:20:22 GMT+03:00 2022,Fri Sep 30 20:40:22 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Sep 30 22:54:44 GMT+03:00 2022,Fri Sep 30 23:14:44 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Fri Sep 30 23:31:52 GMT+03:00 2022,Fri Sep 30 23:51:52 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Oct 01 00:47:21 GMT+03:00 2022,Sat Oct 01 01:07:21 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Oct 01 15:05:40 GMT+03:00 2022,Sat Oct 01 15:25:40 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sat Oct 01 17:19:50 GMT+03:00 2022,Sat Oct 01 17:49:50 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sat Oct 01 18:41:24 GMT+03:00 2022,Sat Oct 01 19:01:24 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sat Oct 01 20:58:14 GMT+03:00 2022,Sat Oct 01 21:18:14 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sat Oct 01 23:20:23 GMT+03:00 2022,Sat Oct 01 23:40:23 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Oct 02 00:19:24 GMT+03:00 2022,Sun Oct 02 00:39:24 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Oct 02 02:00:31 GMT+03:00 2022,Sun Oct 02 02:25:31 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Oct 02 02:49:55 GMT+03:00 2022,Sun Oct 02 03:14:55 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Oct 02 14:12:41 GMT+03:00 2022,Sun Oct 02 14:27:41 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Oct 02 15:45:20 GMT+03:00 2022,Sun Oct 02 16:05:20 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Oct 02 19:17:39 GMT+03:00 2022,Sun Oct 02 19:47:39 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Oct 02 20:15:35 GMT+03:00 2022,Sun Oct 02 20:45:35 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Oct 02 21:10:35 GMT+03:00 2022,Sun Oct 02 21:30:35 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Mon Oct 03 02:22:26 GMT+03:00 2022,Mon Oct 03 02:42:26 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 03 02:52:35 GMT+03:00 2022,Mon Oct 03 03:12:35 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 03 13:24:46 GMT+03:00 2022,Mon Oct 03 13:49:46 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 03 13:54:37 GMT+03:00 2022,Mon Oct 03 14:14:37 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 03 14:35:43 GMT+03:00 2022,Mon Oct 03 14:50:43 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 03 19:19:02 GMT+03:00 2022,Mon Oct 03 19:44:02 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 03 20:10:36 GMT+03:00 2022,Mon Oct 03 20:30:36 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 03 20:49:34 GMT+03:00 2022,Mon Oct 03 21:04:34 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Oct 04 04:17:15 GMT+03:00 2022,Tue Oct 04 04:32:15 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Oct 04 17:24:03 GMT+03:00 2022,Tue Oct 04 17:44:03 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Oct 04 23:44:47 GMT+03:00 2022,Wed Oct 05 00:04:47 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 05 00:15:11 GMT+03:00 2022,Wed Oct 05 00:35:11 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 05 00:37:32 GMT+03:00 2022,Wed Oct 05 00:52:32 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 05 01:16:05 GMT+03:00 2022,Wed Oct 05 01:36:05 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 05 22:13:17 GMT+03:00 2022,Wed Oct 05 22:43:17 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Wed Oct 05 22:58:02 GMT+03:00 2022,Wed Oct 05 23:28:02 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Oct 06 00:27:50 GMT+03:00 2022,Thu Oct 06 00:57:50 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Oct 06 01:03:53 GMT+03:00 2022,Thu Oct 06 01:33:53 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Oct 06 06:28:35 GMT+03:00 2022,Thu Oct 06 06:58:35 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Oct 06 07:07:33 GMT+03:00 2022,Thu Oct 06 07:27:33 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Oct 06 13:16:43 GMT+03:00 2022,Thu Oct 06 13:46:43 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Thu Oct 06 13:52:52 GMT+03:00 2022,Thu Oct 06 14:12:52 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Thu Oct 06 14:25:13 GMT+03:00 2022,Thu Oct 06 14:45:13 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Thu Oct 06 21:30:15 GMT+03:00 2022,Thu Oct 06 22:00:15 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Oct 07 12:36:17 GMT+03:00 2022,Fri Oct 07 13:06:17 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Fri Oct 07 13:22:41 GMT+03:00 2022,Fri Oct 07 13:52:41 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Fri Oct 07 16:55:19 GMT+03:00 2022,Fri Oct 07 17:15:19 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Oct 07 17:27:38 GMT+03:00 2022,Fri Oct 07 17:52:38 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Oct 10 19:17:52 GMT+03:00 2022,Mon Oct 10 19:37:52 GMT+03:00 2022,Other,,Octopus,TRUE
Mon Oct 10 20:08:57 GMT+03:00 2022,Mon Oct 10 20:28:57 GMT+03:00 2022,Other,,Octopus,TRUE
Mon Oct 10 21:07:08 GMT+03:00 2022,Mon Oct 10 21:27:08 GMT+03:00 2022,Other,,Octopus,TRUE
Mon Oct 10 21:52:47 GMT+03:00 2022,Mon Oct 10 22:12:47 GMT+03:00 2022,Other,,Octopus,TRUE
Tue Oct 11 23:42:33 GMT+03:00 2022,Wed Oct 12 00:07:33 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Wed Oct 12 04:45:30 GMT+03:00 2022,Wed Oct 12 05:05:30 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 12 05:14:34 GMT+03:00 2022,Wed Oct 12 05:34:34 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 12 18:21:21 GMT+03:00 2022,Wed Oct 12 18:46:21 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Wed Oct 12 19:06:24 GMT+03:00 2022,Wed Oct 12 19:26:24 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Thu Oct 13 00:02:12 GMT+03:00 2022,Thu Oct 13 00:22:12 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Oct 13 21:48:26 GMT+03:00 2022,Thu Oct 13 22:08:26 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Thu Oct 13 22:15:12 GMT+03:00 2022,Thu Oct 13 22:35:12 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Thu Oct 13 23:20:55 GMT+03:00 2022,Thu Oct 13 23:50:55 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Tue Oct 18 13:29:37 GMT+03:00 2022,Tue Oct 18 13:49:37 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Oct 18 22:11:02 GMT+03:00 2022,Tue Oct 18 22:26:02 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Tue Oct 18 23:26:46 GMT+03:00 2022,Tue Oct 18 23:46:46 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Wed Oct 19 00:03:05 GMT+03:00 2022,Wed Oct 19 00:23:05 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Wed Oct 19 05:21:07 GMT+03:00 2022,Wed Oct 19 05:41:07 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Thu Oct 20 20:31:55 GMT+03:00 2022,Thu Oct 20 20:51:55 GMT+03:00 2022,CSC 220,,Mushroom,TRUE
Fri Oct 21 01:02:55 GMT+03:00 2022,Fri Oct 21 01:22:55 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Oct 21 02:28:36 GMT+03:00 2022,Fri Oct 21 02:53:36 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Oct 21 03:08:29 GMT+03:00 2022,Fri Oct 21 03:33:29 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Sat Oct 22 20:47:24 GMT+03:00 2022,Sat Oct 22 21:27:24 GMT+03:00 2022,Other,,Star Coral,TRUE
Sat Oct 22 22:35:10 GMT+03:00 2022,Sat Oct 22 23:05:10 GMT+03:00 2022,Other,,Star Coral,TRUE
Sat Oct 22 23:18:35 GMT+03:00 2022,Sat Oct 22 23:38:35 GMT+03:00 2022,Other,,Star Coral,TRUE
Sun Oct 23 00:13:28 GMT+03:00 2022,Sun Oct 23 00:33:28 GMT+03:00 2022,Other,,Star Coral,TRUE
Sun Oct 23 00:49:26 GMT+03:00 2022,Sun Oct 23 01:09:26 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 01:16:53 GMT+03:00 2022,Sun Oct 23 01:36:53 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 01:44:34 GMT+03:00 2022,Sun Oct 23 02:04:34 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 02:43:05 GMT+03:00 2022,Sun Oct 23 03:03:05 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 03:40:30 GMT+03:00 2022,Sun Oct 23 03:50:30 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 14:30:26 GMT+03:00 2022,Sun Oct 23 14:50:26 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 15:08:32 GMT+03:00 2022,Sun Oct 23 15:28:32 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 15:30:03 GMT+03:00 2022,Sun Oct 23 15:40:03 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 15:47:52 GMT+03:00 2022,Sun Oct 23 16:07:52 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 16:52:50 GMT+03:00 2022,Sun Oct 23 17:12:50 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 17:29:15 GMT+03:00 2022,Sun Oct 23 17:49:15 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 23 19:55:59 GMT+03:00 2022,Sun Oct 23 20:10:59 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 24 02:24:00 GMT+03:00 2022,Mon Oct 24 02:44:00 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 24 03:41:07 GMT+03:00 2022,Mon Oct 24 04:01:07 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 24 17:24:05 GMT+03:00 2022,Mon Oct 24 17:49:05 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Oct 24 17:52:03 GMT+03:00 2022,Mon Oct 24 18:12:03 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Oct 24 20:01:23 GMT+03:00 2022,Mon Oct 24 20:21:23 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Oct 24 23:06:36 GMT+03:00 2022,Mon Oct 24 23:26:36 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Tue Oct 25 00:33:26 GMT+03:00 2022,Tue Oct 25 00:53:26 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Tue Oct 25 01:24:42 GMT+03:00 2022,Tue Oct 25 01:39:42 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Tue Oct 25 02:43:55 GMT+03:00 2022,Tue Oct 25 03:03:55 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Oct 25 13:39:53 GMT+03:00 2022,Tue Oct 25 13:59:53 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Tue Oct 25 23:11:32 GMT+03:00 2022,Tue Oct 25 23:36:32 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Oct 25 23:45:46 GMT+03:00 2022,Wed Oct 26 00:05:46 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 26 17:32:44 GMT+03:00 2022,Wed Oct 26 17:52:44 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 26 17:53:00 GMT+03:00 2022,Wed Oct 26 18:13:00 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 26 18:32:04 GMT+03:00 2022,Wed Oct 26 18:52:04 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 26 20:48:39 GMT+03:00 2022,Wed Oct 26 21:08:39 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 26 21:25:46 GMT+03:00 2022,Wed Oct 26 21:45:46 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 26 21:52:59 GMT+03:00 2022,Wed Oct 26 22:12:59 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 26 22:51:29 GMT+03:00 2022,Wed Oct 26 23:11:29 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Oct 26 23:27:06 GMT+03:00 2022,Wed Oct 26 23:42:06 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Thu Oct 27 01:16:03 GMT+03:00 2022,Thu Oct 27 01:31:03 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Fri Oct 28 02:30:32 GMT+03:00 2022,Fri Oct 28 02:50:32 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Fri Oct 28 17:29:27 GMT+03:00 2022,Fri Oct 28 17:49:27 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Sat Oct 29 19:58:45 GMT+03:00 2022,Sat Oct 29 20:28:45 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Oct 29 20:33:59 GMT+03:00 2022,Sat Oct 29 20:53:59 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Oct 29 21:07:32 GMT+03:00 2022,Sat Oct 29 21:32:32 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Oct 29 21:45:25 GMT+03:00 2022,Sat Oct 29 22:05:25 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Oct 29 22:41:22 GMT+03:00 2022,Sat Oct 29 23:11:22 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Oct 29 23:15:42 GMT+03:00 2022,Sat Oct 29 23:25:42 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Oct 29 23:33:15 GMT+03:00 2022,Sat Oct 29 23:53:15 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 30 16:30:19 GMT+03:00 2022,Sun Oct 30 16:50:19 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 30 22:40:58 GMT+03:00 2022,Sun Oct 30 23:00:58 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 30 23:09:28 GMT+03:00 2022,Sun Oct 30 23:29:28 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sun Oct 30 23:37:53 GMT+03:00 2022,Sun Oct 30 23:47:53 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 00:02:02 GMT+03:00 2022,Mon Oct 31 00:22:02 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 00:32:13 GMT+03:00 2022,Mon Oct 31 00:52:13 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 01:44:25 GMT+03:00 2022,Mon Oct 31 02:09:25 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 02:48:42 GMT+03:00 2022,Mon Oct 31 03:08:42 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 03:23:26 GMT+03:00 2022,Mon Oct 31 03:43:26 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 17:57:38 GMT+03:00 2022,Mon Oct 31 18:17:38 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 18:21:14 GMT+03:00 2022,Mon Oct 31 18:41:14 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 18:45:57 GMT+03:00 2022,Mon Oct 31 19:05:57 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 19:10:43 GMT+03:00 2022,Mon Oct 31 19:25:43 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 19:31:23 GMT+03:00 2022,Mon Oct 31 19:41:23 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Mon Oct 31 20:13:10 GMT+03:00 2022,Mon Oct 31 20:33:10 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Nov 01 01:17:34 GMT+03:00 2022,Tue Nov 01 01:37:34 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Nov 01 02:12:59 GMT+03:00 2022,Tue Nov 01 02:32:59 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Nov 01 02:45:42 GMT+03:00 2022,Tue Nov 01 03:05:42 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Nov 01 03:50:59 GMT+03:00 2022,Tue Nov 01 04:10:59 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Nov 01 13:40:25 GMT+03:00 2022,Tue Nov 01 14:00:25 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Tue Nov 01 14:10:34 GMT+03:00 2022,Tue Nov 01 14:30:34 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Wed Nov 02 17:06:00 GMT+03:00 2022,Wed Nov 02 17:26:00 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Wed Nov 02 17:41:28 GMT+03:00 2022,Wed Nov 02 18:01:28 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Wed Nov 02 18:12:28 GMT+03:00 2022,Wed Nov 02 18:32:28 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Thu Nov 03 01:06:49 GMT+03:00 2022,Thu Nov 03 01:26:49 GMT+03:00 2022,MKT 265,,Mushroom,TRUE
Thu Nov 03 18:58:16 GMT+03:00 2022,Thu Nov 03 19:18:16 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 03 21:41:55 GMT+03:00 2022,Thu Nov 03 22:01:55 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Sun Nov 06 20:50:15 GMT+03:00 2022,Sun Nov 06 21:20:15 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Sun Nov 06 21:54:28 GMT+03:00 2022,Sun Nov 06 22:19:28 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Nov 07 18:47:02 GMT+03:00 2022,Mon Nov 07 19:07:02 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Nov 07 20:08:00 GMT+03:00 2022,Mon Nov 07 20:28:00 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Nov 07 22:35:34 GMT+03:00 2022,Mon Nov 07 22:55:34 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Nov 07 23:17:29 GMT+03:00 2022,Mon Nov 07 23:37:29 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Mon Nov 07 23:41:42 GMT+03:00 2022,Tue Nov 08 00:01:42 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Wed Nov 09 23:57:29 GMT+03:00 2022,Thu Nov 10 00:22:29 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 10 00:32:06 GMT+03:00 2022,Thu Nov 10 00:57:06 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 10 02:21:19 GMT+03:00 2022,Thu Nov 10 02:46:19 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 10 13:27:18 GMT+03:00 2022,Thu Nov 10 13:52:18 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 13 01:42:44 GMT+03:00 2022,Sun Nov 13 02:02:44 GMT+03:00 2022,Study,,Lily Flower,TRUE
Sun Nov 13 20:05:08 GMT+03:00 2022,Sun Nov 13 20:30:08 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 13 20:48:13 GMT+03:00 2022,Sun Nov 13 21:08:13 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 13 22:54:36 GMT+03:00 2022,Sun Nov 13 23:14:36 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 13 23:23:01 GMT+03:00 2022,Sun Nov 13 23:48:01 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 13 23:53:59 GMT+03:00 2022,Mon Nov 14 00:18:59 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Mon Nov 14 01:12:43 GMT+03:00 2022,Mon Nov 14 01:37:43 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Mon Nov 14 03:58:01 GMT+03:00 2022,Mon Nov 14 04:13:01 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Tue Nov 15 14:41:50 GMT+03:00 2022,Tue Nov 15 15:01:50 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Wed Nov 16 02:15:00 GMT+03:00 2022,Wed Nov 16 02:35:00 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Wed Nov 16 02:57:49 GMT+03:00 2022,Wed Nov 16 03:17:49 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 17 02:07:50 GMT+03:00 2022,Thu Nov 17 02:32:50 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 17 02:38:49 GMT+03:00 2022,Thu Nov 17 03:03:49 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 17 03:29:13 GMT+03:00 2022,Thu Nov 17 03:54:13 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 17 14:31:01 GMT+03:00 2022,Thu Nov 17 14:56:01 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 17 19:28:11 GMT+03:00 2022,Thu Nov 17 19:48:11 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Thu Nov 17 20:08:02 GMT+03:00 2022,Thu Nov 17 20:28:02 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Fri Nov 18 18:27:24 GMT+03:00 2022,Fri Nov 18 18:47:24 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sat Nov 19 20:20:53 GMT+03:00 2022,Sat Nov 19 20:40:53 GMT+03:00 2022,PSY 103,,Sunflower,TRUE
Sat Nov 19 20:46:06 GMT+03:00 2022,Sat Nov 19 21:11:06 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Sat Nov 19 21:20:27 GMT+03:00 2022,Sat Nov 19 21:45:27 GMT+03:00 2022,CSC 220,,Blue Flower,TRUE
Sun Nov 20 03:49:57 GMT+03:00 2022,Sun Nov 20 04:19:57 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Sun Nov 20 04:56:21 GMT+03:00 2022,Sun Nov 20 05:16:21 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Sun Nov 20 14:45:45 GMT+03:00 2022,Sun Nov 20 15:05:45 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 20 15:16:14 GMT+03:00 2022,Sun Nov 20 15:36:14 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 20 16:13:48 GMT+03:00 2022,Sun Nov 20 16:33:48 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 20 20:25:55 GMT+03:00 2022,Sun Nov 20 20:50:55 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 20 21:02:05 GMT+03:00 2022,Sun Nov 20 21:12:05 GMT+03:00 2022,BIA 456,,Forest Spirit,TRUE
Sun Nov 20 21:14:27 GMT+03:00 2022,Sun Nov 20 21:34:27 GMT+03:00 2022,MS 🎓,,Forest Spirit,TRUE
Sun Nov 20 22:42:50 GMT+03:00 2022,Sun Nov 20 23:07:50 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Sun Nov 20 23:17:56 GMT+03:00 2022,Sun Nov 20 23:37:56 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Mon Nov 21 19:58:05 GMT+03:00 2022,Mon Nov 21 20:23:05 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Mon Nov 21 23:59:28 GMT+03:00 2022,Tue Nov 22 00:19:28 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Tue Nov 22 01:19:04 GMT+03:00 2022,Tue Nov 22 01:39:04 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Tue Nov 22 02:38:15 GMT+03:00 2022,Tue Nov 22 02:58:15 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Tue Nov 22 03:32:21 GMT+03:00 2022,Tue Nov 22 03:52:21 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
Wed Nov 23 04:19:11 GMT+03:00 2022,Wed Nov 23 04:49:11 GMT+03:00 2022,MS 🎓,,Lotus,TRUE
